id,lien,nom,Gamme PC,image_url,boutique,Taille de l'écran,Résolution d'écrans,Processeur,Référence Processeur,Mémoire,Disque Dur,Type Disque Dur,Carte Graphique,Système d'exploitation,Gamer,prix
A2AQ2EA-24G,https://www.mytek.tn/pc-portable-hp-15-fd0286nk-i7-13e-gen-24go-512go-ssd-silver.html,PC Portable HP 15-fd0286nk i7 13è Gén 24Go 512Go SSD - Silver,15-fd0286nk,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-hp-15-fd0286nk-i7-13e-gen-24go-512go-ssd-silver-70.jpg,Mytek,15.6 Pouces,1920 x 1080 pixels,Intel Core i7,Intel® Core™ i7-1355U,24 Go,512Go SSD,SSD,Graphique Intégrée,FreeDos,Non,"2 129,000 DT"
BU-N1601PVNB3530-16G,https://www.mytek.tn/pc-portable-dell-vostro-3530-i7-13e-gen-16g-512g-ssd-noir.html,Pc Portable DELL Vostro 3530 i7 13è Gén 16G 512G SSD - Noir,VOSTRO 3530,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-dell-vostro-3530-i7-13e-gen-16g-512g-ssd-noir-45.jpg,Mytek,15.6 Pouces,1920 x 1080 pixels,Intel Core i7,Intel® Core™ i7-1355U,16 Go,512Go SSD,SSD,Graphique Intégrée,Windows 11 Pro,Non,"2 135,000 DT"
X1504VA-NJ929W-16G,https://www.mytek.tn/pc-portable-asus-vivobook-15-x1504va-intel-core-7-150u-16g-512go-ssd-silver.html,PC Portable ASUS Vivobook 15 X1504VA Intel Core 7 150U 16G 512Go SSD - Silver,VIVOBOOK 15 X1504VA,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-asus-vivobook-15-x1504va-intel-core-7-150u-16g-512go-ssd-silver-qa.jpg,Mytek,15.6 Pouces,1920 x 1080 pixels,Intel Core 7,Intel® Core™ 7 150U,16 Go,512Go SSD,SSD,Graphique Intégrée,Windows 11 Famille,Non,"2 139,000 DT"
N1601PVNB3530-32G,https://www.mytek.tn/pc-portable-dell-vostro-3530-i7-13e-gen-32go-512g-ssd-noir.html,Pc Portable DELL Vostro 3530 i7 13è Gén 32Go 512G SSD - Noir,VOSTRO 3530,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-dell-vostro-3530-i7-13e-gen-32go-512g-ssd-noir-45.jpg,Mytek,15.6 Pouces,1920 x 1080 pixels,Intel Core i7,Intel® Core™ i7-1355U,32 Go,512Go SSD,SSD,Graphique Intégrée,FreeDos,Non,"2 139,000 DT"
S3605ZF-RP770-24G,https://www.mytek.tn/pc-portable-gamer-asus-vivobook-16x-i5-12e-gen-24g-rtx-2050.html,PC Portable Gamer ASUS Vivobook 16X i5 12è Gén 24G RTX 2050,Vivobook 16X,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-asus-vivobook-16x-i5-12e-gen-24g-rtx-2050-ac.jpg,Mytek,16 Pouces,1920 x 1200 pixels,Intel Core i5,Intel® Core™ i5-12500H,24 Go,512Go SSD,SSD,Nvidia GeForce,FreeDos,oui,"2 145,000 DT"
P1503CVA-NJ0808-32G,https://www.mytek.tn/pc-portable-asus-expertbook-p1-p1503-i7-13eme-gen-32go-512go-ssd-gris.html,PC Portable ASUS ExpertBook P1 P1503 i7 13ème Gén 32Go 512Go SSD - Gris,EXPERTBOOK,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-asus-expertbook-p1-p1503-i7-13eme-gen-32go-512go-ssd-gris.jpg,Mytek,15.6 Pouces,1920 x 1080 pixels,Intel Core i7,Intel® Core™ i7-13620H,32 Go,512Go SSD,SSD,Graphique Intégrée,FreeDos,Non,"2 149,000 DT"
9U175EA,https://www.mytek.tn/pc-portable-gamer-hp-victus-15-fa1007nk-i5-13e-gen-8go-rtx-2050.html,PC Portable Gamer HP Victus 15-fa1007nk i5 13è Gén 8Go RTX 2050,VICTUS 15,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc_portable_gamer_hp_victus_15-fa1007nk_i5_13_g_n_8go_rtx_2050.jpg,Mytek,15.6 Pouces,1920 x 1080 pixels,Intel Core i5,Intel® Core™ i5-13420H,8 Go,512Go SSD,SSD,Nvidia GeForce,Windows 11 Famille,oui,"2 149,000 DT"
9S7-16R831-2607,https://www.mytek.tn/pc-portable-gamer-msi-thin-15-b13ucx-i5-13e-gen-8go-rtx-2050.html,PC Portable Gamer MSI Thin 15 B13UCX i5 13è Gén 8Go RTX 2050,Thin 15 B13UCX,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc_portable_gamer_msi_thin_15_b13ucx_i5_13_g_n_8go_rtx_2050.jpg,Mytek,15.6 Pouces,1920 x 1080 pixels,Intel Core i5,Intel® Core™ i5-13420H,8 Go,512Go SSD,SSD,Nvidia GeForce,FreeDos,oui,"2 149,000 DT"
82R700K6FG,https://www.mytek.tn/pc-portable-lenovo-ideapad-flex-5-14iau7-i5-12e-gen-8go-512go-ssd.html,PC Portable LENOVO IdeaPad Flex 5 14IAU7 i5 12è Gén 8Go 512Go SSD,IDEAPAD FLEX 5,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-lenovo-ideapad-flex-5-14iau7-i5-12e-gen-8go-512go-ssd-yu.jpg,Mytek,14 Pouces,1920 x 1200 pixels,Intel Core i5,Intel® Core™ i5-1235U,8 Go,512Go SSD,SSD,Graphique Intégrée,Windows 11 Famille,Non,"2 149,000 DT"
9U1B9EA,https://www.mytek.tn/pc-portable-gamer-hp-victus-15-fa1006nk-i5-13e-gen-8go-rtx-2050.html,PC Portable Gamer HP Victus 15-fa1006nk i5 13è Gén 8Go RTX 2050,VICTUS 15,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-hp-victus-15-fa1006nk-i5-13e-gen-8go-rtx-2050.jpg,Mytek,15.6 Pouces,1920 x 1080 pixels,Intel Core i5,Intel® Core™ i5-13420H,8 Go,512Go SSD,SSD,Nvidia GeForce,Windows 11 Famille,oui,"2 149,000 DT"
FA506NC-HN006,https://www.mytek.tn/pc-portable-gamer-asus-tuf-gaming-a15-amd-ryzen-5-8g-rtx-3050.html,PC Portable Gamer ASUS TUF Gaming A15 AMD RYZEN 5 8G RTX 3050,TUF GAMING A15,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-asus-tuf-gaming-a15-amd-ryzen-5-8g-rtx-3050_1.jpg,Mytek,15.6 Pouces,1920 x 1080 pixels,AMD Ryzen 5,AMD Ryzen™ 5 7535HS,8 Go,512Go SSD,SSD,Nvidia GeForce,FreeDos,oui,"2 149,000 DT"
BU-P1503CVA-NJ0808-24G-W11P,https://www.mytek.tn/pc-portable-asus-expertbook-p1-p1503-i7-13eme-gen-24g-512go-ssd-gris.html,PC Portable ASUS ExpertBook P1 P1503 i7 13ème Gén 24G 512Go SSD - Gris,EXPERTBOOK,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-asus-expertbook-p1-p1503-i7-13eme-gen-24g-512go-ssd-gris.jpg,Mytek,15.6 Pouces,1920 x 1080 pixels,Intel Core i7,Intel® Core™ i7-13620H,24 Go,512Go SSD,SSD,Graphique Intégrée,Windows 11 Pro,Non,"2 159,000 DT"
BU-N1601PVNB3530-24G,https://www.mytek.tn/pc-portable-dell-vostro-3530-i7-13e-gen-24g-512g-ssd-noir.html,Pc Portable DELL Vostro 3530 i7 13è Gén 24G 512G SSD - Noir,VOSTRO 3530,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-dell-vostro-3530-i7-13e-gen-24g-512g-ssd-noir-40.jpg,Mytek,15.6 Pouces,1920 x 1080 pixels,Intel Core i7,Intel® Core™ i7-1355U,24 Go,512Go SSD,SSD,Graphique Intégrée,Windows 11 Pro,Non,"2 159,000 DT"
X1502VA-NJ257W-16G,https://www.mytek.tn/pc-portable-asus-vivobook-15-x1502va-i9-13e-gen-16go-512go-ssd-silver.html,PC Portable ASUS Vivobook 15 X1502VA i9 13è Gén 16Go 512Go SSD - Silver,VIVOBOOK 15 X1502VA,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-asus-vivobook-15-x1502va-i9-13e-gen-16go-512go-ssd-silver-80.jpg,Mytek,15.6 Pouces,1920 x 1080 pixels,Intel Core i9,Intel® Core™ i9-13900H,16 Go,512Go SSD,SSD,Graphique Intégrée,Windows 11 Famille,Non,"2 165,000 DT"
B55C4EA-24G,https://www.mytek.tn/pc-portable-gamer-hp-victus-15-fb2000nk-amd-ryzen-5-24go-rtx-2050.html,PC Portable Gamer HP Victus 15-fb2000nk AMD RYZEN 5 24Go RTX 2050,VICTUS 15,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-hp-victus-15-fb2000nk-amd-ryzen-5-24go-rtx-2050.jpg,Mytek,15.6 Pouces,1920 x 1080 pixels,AMD Ryzen 5,AMD Ryzen™ 5 8645HS,24 Go,512Go SSD,SSD,Nvidia GeForce,Windows 11 Famille,oui,"2 165,000 DT"
BU-S3605ZF-RP770-16G-W11P,https://www.mytek.tn/pc-portable-gamer-asus-vivobook-16x-i5-12e-gen-16g-rtx2050.html,PC Portable Gamer ASUS Vivobook 16X i5 12è Gén 16G RTX2050,Vivobook 16X,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-asus-vivobook-16x-i5-12e-gen-16g-rtx2050-af.jpg,Mytek,16 Pouces,1920 x 1200 pixels,Intel Core i5,Intel® Core™ i5-12500H,16 Go,512Go SSD,SSD,Nvidia GeForce,Windows 11 Pro,oui,"2 175,000 DT"
21SK003WTP,https://www.mytek.tn/pc-portable-lenovo-thinkbook-16-g8-ial-ultra-5-225u-8go-512go-ssd-gris.html,PC Portable LENOVO ThinkBook 16 G8 IAL Ultra 5 225U 8Go 512Go SSD - Gris,ThinkBook 16 G8 IAL,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-lenovo-thinkbook-16-g8-ial-ultra-5-225u-8go-512go-ssd-gris-s.jpg,Mytek,16 Pouces,1920 x 1200 pixels,Intel Core Ultra 5,Intel® Core™ Ultra 5 225U,8 Go,512Go SSD,SSD,Graphique Intégrée,FreeDos,Non,"2 175,000 DT"
83LK0075FG-32G,https://www.mytek.tn/pc-portable-gamer-lenovo-loq-15iax9e-i5-12eme-gen-32go-rtx-2050.html,PC Portable Gamer LENOVO LOQ 15IAX9E i5 12ème Gén 32Go RTX 2050,LOQ 15IAX9E,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-lenovo-loq-15iax9e-i5-12eme-gen-32go-rtx-2050-kk.jpg,Mytek,15.6 Pouces,1920 x 1080 pixels,Intel Core i5,Intel® Core™ i5-12450HX,32 Go,512Go SSD,SSD,Nvidia GeForce,FreeDos,oui,"2 179,000 DT"
FA506NF-HN004-32G,https://www.mytek.tn/pc-portable-gamer-asus-tuf-gaming-a15-amd-ryzen5-32go-rtx-2050.html,PC Portable Gamer ASUS TUF Gaming A15 AMD RYZEN5 32Go RTX 2050,TUF GAMING A15,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-asus-tuf-gaming-a15-amd-ryzen5-32go-rtx-2050-a.jpg,Mytek,15.6 Pouces,1920 x 1080 pixels,AMD Ryzen 5,AMD Ryzen™ 5 7535HS,32 Go,512Go SSD,SSD,Nvidia GeForce,FreeDos,oui,"2 189,000 DT"
9U175EA-16G,https://www.mytek.tn/pc-portable-gamer-hp-victus-15-fa1007nk-i5-13e-gen-16go-rtx-2050.html,PC Portable Gamer HP Victus 15-fa1007nk i5 13è Gén 16Go RTX 2050,VICTUS 15,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc_portable_gamer_hp_victus_15-fa1007nk_i5_13_g_n_16go_rtx_2050.jpg,Mytek,15.6 Pouces,1920 x 1080 pixels,Intel Core i5,Intel® Core™ i5-13420H,16 Go,512Go SSD,SSD,Nvidia GeForce,Windows 11 Famille,oui,"2 195,000 DT"
9U1B9EA-16G,https://www.mytek.tn/pc-portable-gamer-hp-victus-15-fa1006nk-i5-13e-gen-16go-rtx-2050.html,PC Portable Gamer HP Victus 15-fa1006nk i5 13è Gén 16Go RTX 2050,VICTUS 15,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-hp-victus-15-fa1006nk-i5-13e-gen-16go-rtx-2050-60.jpg,Mytek,15.6 Pouces,1920 x 1080 pixels,Intel Core i5,Intel® Core™ i5-13420H,16 Go,512Go SSD,SSD,Nvidia GeForce,Windows 11 Famille,oui,"2 195,000 DT"
LAT-3550-I5-1Y,https://www.mytek.tn/pc-portable-dell-latitude-3550-i5-13e-gen-8go-512go-ssd-gris.html,PC Portable DELL Latitude 3550 i5 13è Gén 8Go 512Go SSD - Gris,LATITUDE 3550,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-dell-latitude-3550-i5-13e-gen-8go-512go-ssd-gris-1.jpg,Mytek,15.6 Pouces,1920 x 1080 pixels,Intel Core i5,Intel® Core™ i5-1335U,8 Go,512Go SSD,SSD,Graphique Intégrée,FreeDos,Non,"2 199,000 DT"
BU-N1601PVNB3530-32G,https://www.mytek.tn/pc-portable-dell-vostro-3530-i7-13e-gen-32g-512g-ssd-noir.html,Pc Portable DELL Vostro 3530 i7 13è Gén 32G 512G SSD - Noir,VOSTRO 3530,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-dell-vostro-3530-i7-13e-gen-32g-512g-ssd-noir-45.jpg,Mytek,15.6 Pouces,1920 x 1080 pixels,Intel Core i7,Intel® Core™ i7-1355U,32 Go,512Go SSD,SSD,Graphique Intégrée,Windows 11 Pro,Non,"2 199,000 DT"
9S7-16R831-2607-16G,https://www.mytek.tn/pc-portable-gamer-msi-thin-15-b13ucx-i5-13e-gen-16go-rtx-2050.html,PC Portable Gamer MSI Thin 15 B13UCX i5 13è Gén 16Go RTX 2050,Thin 15 B13UCX,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc_portable_gamer_msi_thin_15_b13ucx_i5_13_g_n_16go_rtx_2050.jpg,Mytek,15.6 Pouces,1920 x 1080 pixels,Intel Core i5,Intel® Core™ i5-13420H,16 Go,512Go SSD,SSD,Nvidia GeForce,FreeDos,oui,"2 199,000 DT"
X1502VA-NJ257W-24G,https://www.mytek.tn/pc-portable-asus-vivobook-15-x1502va-i9-13e-gen-24go-512go-ssd-silver.html,PC Portable ASUS Vivobook 15 X1502VA i9 13è Gén 24Go 512Go SSD - Silver,VIVOBOOK 15 X1502VA,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/n/o/nouveau_pc-portable-asus-vivobook-15-x1502va-i9-13e-gen-24go-512go-ssd-silver-60projet.jpg,Mytek,15.6 Pouces,1920 x 1080 pixels,Intel Core i9,Intel® Core™ i9-13900H,24 Go,512Go SSD,SSD,Graphique Intégrée,Windows 11 Famille,Non,"2 205,000 DT"
BU-S3605ZF-RP770-24G-W11P,https://www.mytek.tn/pc-portable-gamer-asus-vivobook-16x-i5-12e-gen-24g-rtx2050.html,PC Portable Gamer ASUS Vivobook 16X i5 12è Gén 24G RTX2050,Vivobook 16X,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-asus-vivobook-16x-i5-12e-gen-24g-rtx2050-ad.jpg,Mytek,16 Pouces,1920 x 1200 pixels,Intel Core i5,Intel® Core™ i5-12500H,24 Go,512Go SSD,SSD,Nvidia GeForce,Windows 11 Pro,oui,"2 205,000 DT"
BU-P1503CVA-NJ0808-32G-W11P,https://www.mytek.tn/pc-portable-asus-expertbook-p1-p1503-i7-13eme-gen-32g-512go-ssd-gris.html,PC Portable ASUS ExpertBook P1 P1503 i7 13ème Gén 32G 512Go SSD - Gris,EXPERTBOOK,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-asus-expertbook-p1-p1503-i7-13eme-gen-32g-512go-ssd-gris.jpg,Mytek,15.6 Pouces,1920 x 1080 pixels,Intel Core i7,Intel® Core™ i7-13620H,32 Go,512Go SSD,SSD,Graphique Intégrée,Windows 11 Pro,Non,"2 209,000 DT"
83LK006SFG-32G,https://www.mytek.tn/pc-portable-gamer-lenovo-loq-15iax9e-i5-12e-gen-32go-rtx-2050.html,PC Portable Gamer LENOVO LOQ 15IAX9E i5 12è Gén 32Go RTX 2050,LOQ 15IAX9E,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-lenovo-loq-15iax9e-i5-12e-gen-32go-rtx-2050-kk.jpg,Mytek,15.6 Pouces,1920 x 1080 pixels,Intel Core i5,Intel® Core™ i5-12450HX,32 Go,512Go SSD,SSD,Nvidia GeForce,Windows 11 Famille,oui,"2 209,000 DT"
BU-9S7-16R831-2607-W11P,https://www.mytek.tn/pc-portable-gamer-msi-thin-15-b13ucx-i5-13e-gen-8g-rtx-2050.html,PC Portable Gamer MSI Thin 15 B13UCX i5 13è Gén 8G RTX 2050,Thin 15 B13UCX,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc_portable_gamer_msi_thin_15_b13ucx_i5_13_g_n_8g_rtx_2050.jpg,Mytek,15.6 Pouces,1920 x 1080 pixels,Intel Core i5,Intel® Core™ i5-13420H,8 Go,512Go SSD,SSD,Nvidia GeForce,Windows 11 Pro,oui,"2 209,000 DT"
FA506NC-HN006-16G,https://www.mytek.tn/pc-portable-gamer-asus-tuf-gaming-a15-amd-ryzen-5-16g-rtx-3050.html,PC Portable Gamer ASUS TUF Gaming A15 AMD RYZEN 5 16G RTX 3050,TUF GAMING A15,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-asus-tuf-gaming-a15-amd-ryzen-5-16g-rtx-3050_1.jpg,Mytek,15.6 Pouces,1920 x 1080 pixels,AMD Ryzen 5,AMD Ryzen™ 5 7535HS,16 Go,512Go SSD,SSD,Nvidia GeForce,FreeDos,oui,"2 219,000 DT"
9U1B9EA-24G,https://www.mytek.tn/pc-portable-gamer-hp-victus-15-fa1006nk-i5-13e-gen-24go-rtx-2050.html,PC Portable Gamer HP Victus 15-fa1006nk i5 13è Gén 24Go RTX 2050,VICTUS 15,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-hp-victus-15-fa1006nk-i5-13e-gen-24go-rtx-2050.jpg,Mytek,15.6 Pouces,1920 x 1080 pixels,Intel Core i5,Intel® Core™ i5-13420H,24 Go,512Go SSD,SSD,Nvidia GeForce,Windows 11 Famille,oui,"2 225,000 DT"
B55C4EA-32G,https://www.mytek.tn/pc-portable-gamer-hp-victus-15-fb2000nk-amd-ryzen-5-32go-rtx-2050.html,PC Portable Gamer HP Victus 15-fb2000nk AMD RYZEN 5 32Go RTX 2050,VICTUS 15,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-hp-victus-15-fb2000nk-amd-ryzen-5-32go-rtx-2050.jpg,Mytek,15.6 Pouces,1920 x 1080 pixels,AMD Ryzen 5,AMD Ryzen™ 5 8645HS,32 Go,512Go SSD,SSD,Nvidia GeForce,Windows 11 Famille,oui,"2 225,000 DT"
9U175EA-24G,https://www.mytek.tn/pc-portable-gamer-hp-victus-15-fa1007nk-i5-13e-gen-24go-rtx-2050.html,PC Portable Gamer HP Victus 15-fa1007nk i5 13è Gén 24Go RTX 2050,VICTUS 15,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc_portable_gamer_hp_victus_15-fa1007nk_i5_13_g_n_24go_rtx_2050.jpg,Mytek,15.6 Pouces,1920 x 1080 pixels,Intel Core i5,Intel® Core™ i5-13420H,24 Go,512Go SSD,SSD,Nvidia GeForce,Windows 11 Famille,oui,"2 229,000 DT"
9S7-16R831-2607-24G,https://www.mytek.tn/pc-portable-gamer-msi-thin-15-b13ucx-i5-13e-gen-24go-rtx-2050.html,PC Portable Gamer MSI Thin 15 B13UCX i5 13è Gén 24Go RTX 2050,Thin 15 B13UCX,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc_portable_gamer_msi_thin_15_b13ucx_i5_13_g_n_8g_rtx_2050_1.jpg,Mytek,15.6 Pouces,1920 x 1080 pixels,Intel Core i5,Intel® Core™ i5-13420H,24 Go,512Go SSD,SSD,Nvidia GeForce,FreeDos,oui,"2 229,000 DT"
21SK003WTP-16G,https://www.mytek.tn/pc-portable-lenovo-thinkbook-16-g8-ial-ultra-5-225u-16go-512go-ssd-gris.html,PC Portable LENOVO ThinkBook 16 G8 IAL Ultra 5 225U 16Go 512Go SSD - Gris,ThinkBook 16 G8 IAL,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-lenovo-thinkbook-16-g8-ial-ultra-5-225u-16go-512go-ssd-gris.jpg,Mytek,16 Pouces,1920 x 1200 pixels,Intel Core Ultra 5,Intel® Core™ Ultra 5 225U,16 Go,512Go SSD,SSD,Graphique Intégrée,FreeDos,Non,"2 235,000 DT"
LAT-3550-I5-1Y-16G,https://www.mytek.tn/pc-portable-dell-latitude-3550-i5-13e-gen-16go-512go-ssd-gris.html,PC Portable DELL Latitude 3550 i5 13è Gén 16Go 512Go SSD - Gris,LATITUDE 3550,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-dell-latitude-3550-i5-13e-gen-16go-512go-ssd-gris-e.jpg,Mytek,15.6 Pouces,1920 x 1080 pixels,Intel Core i5,Intel® Core™ i5-1335U,16 Go,512Go SSD,SSD,Graphique Intégrée,FreeDos,Non,"2 245,000 DT"
21MS000DFE-16G,https://www.mytek.tn/pc-portable-lenovo-thinkbook-16-g7-iml-ultra-5-125u-16go-512go-ssd-gris.html,PC Portable LENOVO ThinkBook 16 G7 IML Ultra 5 125U 16Go 512Go SSD - Gris,ThinkBook 16 G7 IML,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-lenovo-thinkbook-16-g7-iml-ultra-5-125u-16go-512go-ssd-gris-45.jpg,Mytek,16 Pouces,1920 x 1200 pixels,Intel Core Ultra 5,Intel® Core™ Ultra 5 125U,16 Go,512Go SSD,SSD,Graphique Intégrée,FreeDos,Non,"2 245,000 DT"
FA506NFR-HN005W,https://www.mytek.tn/pc-portable-gamer-asus-tuf-gaming-a15-amd-ryzen-7-8g-rtx2050.html,PC Portable Gamer ASUS TUF Gaming A15 AMD RYZEN 7 8G RTX2050,TUF GAMING A15,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-asus-tuf-gaming-a15-amd-ryzen-7-8g-rtx2050.jpg,Mytek,15.6 Pouces,1920 x 1080 pixels,AMD Ryzen 7,AMD Ryzen™ 7 7435HS,8 Go,512Go SSD,SSD,Nvidia GeForce,Windows 11 Famille,oui,"2 249,000 DT"
9U175EA-32G,https://www.mytek.tn/pc-portable-gamer-hp-victus-15-fa1007nk-i5-13e-gen-32go-rtx-2050.html,PC Portable Gamer HP Victus 15-fa1007nk i5 13è Gén 32Go RTX 2050,VICTUS 15,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-hp-victus-15-fa1007nk-i5-13e-gen-32go-rtx-2050_2.jpg,Mytek,15.6 Pouces,1920 x 1080 pixels,Intel Core i5,Intel® Core™ i5-13420H,32 Go,512Go SSD,SSD,Nvidia GeForce,Windows 11 Famille,oui,"2 259,000 DT"
BU-9S7-16R831-2607-16G-W11P,https://www.mytek.tn/pc-portable-gamer-msi-thin-15-b13ucx-i5-13e-gen-16g-rtx-2050.html,PC Portable Gamer MSI Thin 15 B13UCX i5 13è Gén 16G RTX 2050,Thin 15 B13UCX,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc_portable_gamer_msi_thin_15_b13ucx_i5_13_g_n_8g_rtx_2050_2.jpg,Mytek,15.6 Pouces,1920 x 1080 pixels,Intel Core i5,Intel® Core™ i5-13420H,16 Go,512Go SSD,SSD,Nvidia GeForce,Windows 11 Pro,oui,"2 259,000 DT"
9S7-16R831-2607-32G,https://www.mytek.tn/pc-portable-gamer-msi-thin-15-b13ucx-i5-13e-gen-32go-rtx-2050.html,PC Portable Gamer MSI Thin 15 B13UCX i5 13è Gén 32Go RTX 2050,Thin 15 B13UCX,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc_portable_gamer_msi_thin_15_b13ucx_i5_13_g_n_8g_rtx_2050_4.jpg,Mytek,15.6 Pouces,1920 x 1080 pixels,Intel Core i5,Intel® Core™ i5-13420H,32 Go,512Go SSD,SSD,Nvidia GeForce,FreeDos,oui,"2 259,000 DT"
845L4EA,https://www.mytek.tn/pc-portable-hp-pavilion-x360-2-in-1-14-ek1001nk-i5-13e-gen-8go-512go-ssd-silver.html,PC Portable HP Pavilion x360 2-in-1 14-ek1001nk i5 13è Gén 8Go 512Go SSD - Silver,PAVILION X360,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-hp-pavilion-x360-2-in-1-14-ek1001nk-i5-13e-gen-8go-512go-ssd-silver-s.jpg,Mytek,14 Pouces,1920 x 1080 pixels,Intel Core i5,Intel® Core™ i5-1335U,8 Go,512Go SSD,SSD,Graphique Intégrée,Windows 11 Famille,Non,"2 265,000 DT"
873K2EA,https://www.mytek.tn/pc-portable-hp-pavilion-x360-2-in-1-14-ek1002nk-i5-13e-gen-8go-512go-ssd-bleu.html,PC Portable HP Pavilion x360 2-in-1 14-ek1002nk i5 13è Gén 8Go 512Go SSD - Bleu,PAVILION X360,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/h/p/hp_pavilion_x360_2-in-1_14-ek1002nk_i5_pc_portable.jpg,Mytek,14 Pouces,1920 x 1080 pixels,Intel Core i5,Intel® Core™ i5-1335U,8 Go,512Go SSD,SSD,Graphique Intégrée,Windows 11 Famille,Non,"2 265,000 DT"
